EventKey,Pen,Position,Name,Team,Country,Time,DeltaTime,Distance,DeltaDistance,Points,Gender,UID,ARR,ARRBand,EventRating,EventRatingBand,AgeBand,Pen Group,Week,Type,Points,Climb,Pen Size,Rank,Pen Rating
101717,2,23,Anderson Hardy,,SGP,3870.443,356.154,38000,0,0,Bot,Bot561,742,Silver 1,742,Silver 1,,Silver 1,Week 4,Monday Mixer Crit,115,242,49,Silver,39037
101717,2,24,Minji Seol,Saitama,KOR,3870.797,356.508,38000,0,0,Bot,Bot9734,766,Silver 1,766,Silver 1,,Silver 1,Week 4,Monday Mixer Crit,114,242,49,Silver,39037
101717,2,25,Eva Acosta,,MEX,3871.055,356.766,38000,0,0,Bot,Bot5983,710,Silver 1,710,Silver 1,,Silver 1,Week 4,Monday Mixer Crit,112,242,49,Silver,39037
101717,2,26,Charles Giraud,Meisterkuhl,FRA,3906.882,392.593,38000,0,0,Bot,Bot8022,625,Bronze 3,625,Bronze 3,,Silver 1,Week 4,Monday Mixer Crit,111,242,49,Bronze,39037
101717,2,27,Pit Sauer,,GER,3907.272,392.983,38000,0,0,Bot,Bot4991,686,Bronze 3,686,Bronze 3,,Silver 1,Week 4,Monday Mixer Crit,109,242,49,Bronze,39037
101717,2,28,Lisa Lundström,Aria Olefson,SWE,3907.604,393.315,38000,0,0,Bot,Bot3328,759,Silver 1,759,Silver 1,,Silver 1,Week 4,Monday Mixer Crit,108,242,49,Silver,39037
101717,2,29,Petar Šančić,,SVK,3931.434,417.145,38000,0,0,Bot,Bot4041,772,Silver 1,772,Silver 1,,Silver 1,Week 4,Monday Mixer Crit,106,242,49,Silver,39037
101717,2,30,Giuseppe Rossi,Saitama,ITA,3932.051,417.762,38000,0,0,Bot,Bot6334,754,Silver 1,754,Silver 1,,Silver 1,Week 4,Monday Mixer Crit,104,242,49,Silver,39037
101717,2,31,Ricardo Cruz,,POR,3932.751,418.462,38000,0,0,Bot,Bot5844,694,Bronze 3,694,Bronze 3,,Silver 1,Week 4,Monday Mixer Crit,103,242,49,Bronze,39037
101717,2,32,Violante Martino,,ITA,3933.253,418.964,38000,0,0,Bot,Bot4441,592,Bronze 2,592,Bronze 2,,Silver 1,Week 4,Monday Mixer Crit,101,242,49,Bronze,39037
101717,2,33,Raul Espinoza,,MEX,3955.498,441.209,38000,0,0,Bot,Bot6149,882,Silver 2,882,Silver 2,,Silver 1,Week 4,Monday Mixer Crit,100,242,49,Silver,39037
101717,2,34,Willie Berg,Patriot,RSA,3955.778,441.489,38000,0,0,Bot,Bot9308,834,Silver 2,834,Silver 2,,Silver 1,Week 4,Monday Mixer Crit,98,242,49,Silver,39037
101717,2,35,Shaaban Wambui,,KEN,4029.294,515.005,38000,0,0,Bot,Bot3680,814,Silver 2,814,Silver 2,,Silver 1,Week 4,Monday Mixer Crit,97,242,49,Silver,39037
101717,2,36,Greg Hall,Krowen,CAN,4062.398,548.109,38000,0,0,Bot,Bot9302,573,Bronze 2,573,Bronze 2,,Silver 1,Week 4,Monday Mixer Crit,95,242,49,Bronze,39037
101717,2,37,Jack Phillips,,WAL,4074.314,560.025,38000,0,0,Bot,Bot584,745,Silver 1,745,Silver 1,,Silver 1,Week 4,Monday Mixer Crit,94,242,49,Silver,39037
101717,2,38,Fabrice Roussel,,FRA,4074.348,560.059,38000,0,0,Bot,Bot5563,701,Silver 1,701,Silver 1,,Silver 1,Week 4,Monday Mixer Crit,92,242,49,Silver,39037
101717,2,39,Goran Pollack,,CZE,4074.507,560.218,38000,0,0,Bot,Bot5586,674,Bronze 3,674,Bronze 3,,Silver 1,Week 4,Monday Mixer Crit,90,242,49,Bronze,39037
101717,2,40,Mansik Bi,,KOR,4074.516,560.227,38000,0,0,Bot,Bot2254,672,Bronze 3,672,Bronze 3,,Silver 1,Week 4,Monday Mixer Crit,89,242,49,Bronze,39037
101717,2,41,Pilar Valero,Aspire,ESP,4074.69,560.4,38000,0,0,Bot,Bot8929,635,Bronze 3,635,Bronze 3,,Silver 1,Week 4,Monday Mixer Crit,87,242,49,Bronze,39037
101717,2,42,Hikari Satō,,JPN,4074.746,560.457,38000,0,0,Bot,Bot4798,723,Silver 1,723,Silver 1,,Silver 1,Week 4,Monday Mixer Crit,86,242,49,Silver,39037
101717,2,43,Rudolph Barton,,NZL,4077.553,563.263,38000,0,0,Bot,Bot8366,829,Silver 2,829,Silver 2,,Silver 1,Week 4,Monday Mixer Crit,84,242,49,Silver,39037
101717,2,DNF,Donald Munro,indieVelo Founders Club,RSA,2257.664,0,22111.693,0,0,Male,7176DAE52397B265,753,Silver 1,753,Silver 1,60-64,Silver 1,Week 4,Monday Mixer Crit,0,242,49,Silver,39037
101717,2,DNF,Afia Akhunzada,,AFG,3575.787,0,28161.843,0,0,Bot,Bot2647,620,Bronze 3,620,Bronze 3,,Silver 1,Week 4,Monday Mixer Crit,0,242,49,Bronze,39037
101717,2,DNF,Fay Browning,AI Thunder,AUS,3635.808,0,31924.607,0,0,Bot,Bot3300,573,Bronze 2,573,Bronze 2,,Silver 1,Week 4,Monday Mixer Crit,0,242,49,Bronze,39037
101717,2,DNF,Theodoros Xenophontos,,CYP,3695.825,0,33638.5,0,0,Bot,Bot8874,601,Bronze 3,601,Bronze 3,,Silver 1,Week 4,Monday Mixer Crit,0,242,49,Bronze,39037
101717,2,DNF,Erwin Rocha,,AUS,3755.781,0,34355.828,0,0,Bot,Bot8149,753,Silver 1,753,Silver 1,,Silver 1,Week 4,Monday Mixer Crit,0,242,49,Silver,39037
101717,2,DNF,Gisèle Fabre,,FRA,3815.795,0,35357.91,0,0,Bot,Bot1044,627,Bronze 3,627,Bronze 3,,Silver 1,Week 4,Monday Mixer Crit,0,242,49,Bronze,39037
101718,3,1,Ole Sommer,,SUI,3863.422,0,38000,0,0,Bot,Bot3350,713,Silver 1,713,Silver 1,,Silver 1,Week 5,Monday Mixer Crit,108,212,49,Silver,28564
101718,3,2,Timo Haas,Saint,AUT,3863.958,0.535,38000,0,0,Bot,Bot6032,750,Silver 1,750,Silver 1,,Silver 1,Week 5,Monday Mixer Crit,107,212,49,Silver,28564
101718,3,3,Taylor Clay,,RSA,3865.039,1.617,38000,0,0,Bot,Bot9156,752,Silver 1,752,Silver 1,,Silver 1,Week 5,Monday Mixer Crit,106,212,49,Silver,28564
101718,3,4,Sven Lundqvist,Titans,SWE,3865.489,2.066,38000,0,0,Bot,Bot5730,708,Silver 1,708,Silver 1,,Silver 1,Week 5,Monday Mixer Crit,105,212,49,Silver,28564
101718,3,5,Lingling Sim,Dashix,CHN,3881.705,18.282,38000,0,0,Bot,Bot3011,751,Silver 1,751,Silver 1,,Silver 1,Week 5,Monday Mixer Crit,104,212,49,Silver,28564
101718,3,6,Mattia Grassi,,ITA,3892.696,29.274,38000,0,0,Bot,Bot9886,746,Silver 1,746,Silver 1,,Silver 1,Week 5,Monday Mixer Crit,103,212,49,Silver,28564
101718,3,7,Marco Kruse,,AUT,3892.955,29.532,38000,0,0,Bot,Bot6188,749,Silver 1,749,Silver 1,,Silver 1,Week 5,Monday Mixer Crit,102,212,49,Silver,28564
101718,3,8,Raymond Bowman,,AUS,3952.456,89.034,38000,0,0,Bot,Bot1644,742,Silver 1,742,Silver 1,,Silver 1,Week 5,Monday Mixer Crit,100,212,49,Silver,28564
101718,3,9,Andrew Cockburn,Titans,SCO,3952.678,89.256,38000,0,0,Bot,Bot130,742,Silver 1,742,Silver 1,,Silver 1,Week 5,Monday Mixer Crit,99,212,49,Silver,28564
101718,3,10,Sebastian Higgins,,NIR,3952.941,89.519,38000,0,0,Bot,Bot3443,729,Silver 1,729,Silver 1,,Silver 1,Week 5,Monday Mixer Crit,98,212,49,Silver,28564
101718,3,11,Lucas Noël,,BEL,3953.174,89.752,38000,0,0,Bot,Bot7482,733,Silver 1,733,Silver 1,,Silver 1,Week 5,Monday Mixer Crit,97,212,49,Silver,28564
101718,3,12,Pierre Martin,,FRA,3953.247,89.825,38000,0,0,Bot,Bot1295,745,Silver 1,745,Silver 1,,Silver 1,Week 5,Monday Mixer Crit,96,212,49,Silver,28564
101718,3,13,Isabella Farias,,ARG,3953.425,90.003,38000,0,0,Bot,Bot9675,713,Silver 1,713,Silver 1,,Silver 1,Week 5,Monday Mixer Crit,95,212,49,Silver,28564
101718,3,14,Eline Faber,AI Thunder,LUX,3954.131,90.709,38000,0,0,Bot,Bot1100,680,Bronze 3,680,Bronze 3,,Silver 1,Week 5,Monday Mixer Crit,94,212,49,Bronze,28564
101718,3,15,Rosalie Holland,Nitro,GBR,3954.155,90.733,38000,0,0,Bot,Bot4937,577,Bronze 2,577,Bronze 2,,Silver 1,Week 5,Monday Mixer Crit,93,212,49,Bronze,28564
101718,3,16,Paul Babu,YES,UAE,3954.323,90.901,38000,0,0,Bot,Bot4835,675,Bronze 3,675,Bronze 3,,Silver 1,Week 5,Monday Mixer Crit,91,212,49,Bronze,28564
101718,3,17,Marie Murad,,UAE,3954.424,91.002,38000,0,0,Bot,Bot2183,674,Bronze 3,674,Bronze 3,,Silver 1,Week 5,Monday Mixer Crit,90,212,49,Bronze,28564
101718,3,18,Alice Costain,Optech,IOM,3955.184,91.762,38000,0,0,Bot,Bot4518,617,Bronze 3,617,Bronze 3,,Silver 1,Week 5,Monday Mixer Crit,89,212,49,Bronze,28564
101718,3,19,Reda Al-Taniji,,UAE,3958.695,95.272,38000,0,0,Bot,Bot9454,595,Bronze 2,595,Bronze 2,,Silver 1,Week 5,Monday Mixer Crit,88,212,49,Bronze,28564
101718,3,20,Agam Shalom,,ISR,3959.524,96.102,38000,0,0,Bot,Bot5596,531,Bronze 2,531,Bronze 2,,Silver 1,Week 5,Monday Mixer Crit,87,212,49,Bronze,28564
101718,3,21,Sofia Medina,Hinal,COL,4038.151,174.728,38000,0,0,Bot,Bot2331,606,Bronze 3,606,Bronze 3,,Silver 1,Week 5,Monday Mixer Crit,86,212,49,Bronze,28564
101718,3,22,Daigo Yamamoto,,JPN,4088.345,224.923,38000,0,0,Bot,Bot3050,540,Bronze 2,540,Bronze 2,,Silver 1,Week 5,Monday Mixer Crit,85,212,49,Bronze,28564
101718,3,23,Elba Solis,,NZL,4131.174,267.752,38000,0,0,Bot,Bot3854,748,Silver 1,748,Silver 1,,Silver 1,Week 5,Monday Mixer Crit,84,212,49,Silver,28564
101718,3,24,Petra Toman,Base,CZE,4147.824,284.402,38000,0,0,Bot,Bot8525,520,Bronze 2,520,Bronze 2,,Silver 1,Week 5,Monday Mixer Crit,82,212,49,Bronze,28564
101718,3,25,Dragana Janotka,Aspire,CZE,4149.277,285.855,38000,0,0,Bot,Bot129,655,Bronze 3,655,Bronze 3,,Silver 1,Week 5,Monday Mixer Crit,81,212,49,Bronze,28564
101718,3,26,Logan Cochran,,RSA,4152.561,289.138,38000,0,0,Bot,Bot8043,686,Bronze 3,686,Bronze 3,,Silver 1,Week 5,Monday Mixer Crit,80,212,49,Bronze,28564
101718,3,27,Adam Conway,Nitro,AUS,4155.88,292.457,38000,0,0,Bot,Bot9737,676,Bronze 3,676,Bronze 3,,Silver 1,Week 5,Monday Mixer Crit,79,212,49,Bronze,28564
101718,3,28,Daniel Holdener,indieVelo Founders Club,SUI,4158.979,295.557,38000,0,0,Male,B8BBC9C64CAB2D89,673,Bronze 3,673,Bronze 3,50-54,Silver 1,Week 5,Monday Mixer Crit,78,212,49,Bronze,28564
101718,3,29,Franco Pugliese,Systech,ITA,4178.953,315.531,38000,0,0,Bot,Bot8104,542,Bronze 2,542,Bronze 2,,Silver 1,Week 5,Monday Mixer Crit,77,212,49,Bronze,28564
101718,3,30,Yanai Sharon,,ISR,4215.803,352.381,38000,0,0,Bot,Bot5491,617,Bronze 3,617,Bronze 3,,Silver 1,Week 5,Monday Mixer Crit,76,212,49,Bronze,28564
101718,3,31,Robt Benn,Heat,USA,4216.128,352.706,38000,0,0,Bot,Bot2107,530,Bronze 2,530,Bronze 2,,Silver 1,Week 5,Monday Mixer Crit,74,212,49,Bronze,28564
101718,3,32,Sina Seng,,CAM,4216.179,352.756,38000,0,0,Bot,Bot2095,618,Bronze 3,618,Bronze 3,,Silver 1,Week 5,Monday Mixer Crit,73,212,49,Bronze,28564
101718,3,33,Daisy Wilson,,NIR,4216.228,352.806,38000,0,0,Bot,Bot3890,569,Bronze 2,569,Bronze 2,,Silver 1,Week 5,Monday Mixer Crit,72,212,49,Bronze,28564
101718,3,34,Mária Câmara,Hector,GBS,4216.255,352.833,38000,0,0,Bot,Bot3026,593,Bronze 2,593,Bronze 2,,Silver 1,Week 5,Monday Mixer Crit,71,212,49,Bronze,28564
101718,3,35,Inga Laustsen,,DEN,4216.274,352.852,38000,0,0,Bot,Bot1396,400,Bronze 1,400,Bronze 1,,Silver 1,Week 5,Monday Mixer Crit,70,212,49,Bronze,28564
101718,3,36,Josh Cameron,,CAN,4216.878,353.456,38000,0,0,Bot,Bot5154,462,Bronze 1,462,Bronze 1,,Silver 1,Week 5,Monday Mixer Crit,69,212,49,Bronze,28564
101718,3,37,Les Bradshaw,,NZL,4264.398,400.976,38000,0,0,Bot,Bot8847,528,Bronze 2,528,Bronze 2,,Silver 1,Week 5,Monday Mixer Crit,68,212,49,Bronze,28564
101718,3,38,Anneli Söderberg,,SWE,4300.437,437.014,38000,0,0,Bot,Bot4881,426,Bronze 1,426,Bronze 1,,Silver 1,Week 5,Monday Mixer Crit,67,212,49,Bronze,28564
101718,3,39,Yaroslava Kecmanović,,CZE,4360.235,496.812,38000,0,0,Bot,Bot4860,432,Bronze 1,432,Bronze 1,,Silver 1,Week 5,Monday Mixer Crit,65,212,49,Bronze,28564
101718,3,40,Brandy Friedman,Zonkify,AUS,4365.041,501.619,38000,0,0,Bot,Bot8109,441,Bronze 1,441,Bronze 1,,Silver 1,Week 5,Monday Mixer Crit,64,212,49,Bronze,28564
101718,3,41,Maritza Crosby,Hector,ENG,4392.628,529.206,38000,0,0,Bot,Bot3526,370,Bronze 1,370,Bronze 1,,Silver 1,Week 5,Monday Mixer Crit,63,212,49,Bronze,28564
101718,3,42,Ivy Nolan,,NIR,4401.871,538.449,38000,0,0,Bot,Bot1756,453,Bronze 1,453,Bronze 1,,Silver 1,Week 5,Monday Mixer Crit,62,212,49,Bronze,28564
101718,3,43,Kristin Hermansson,eVOX,SWE,4505.795,642.373,38000,0,0,Bot,Bot5905,362,Bronze 1,362,Bronze 1,,Silver 1,Week 5,Monday Mixer Crit,61,212,49,Bronze,28564
101718,3,44,Ananya Gowda,Base,IND,4511.314,647.892,38000,0,0,Bot,Bot3325,408,Bronze 1,408,Bronze 1,,Silver 1,Week 5,Monday Mixer Crit,60,212,49,Bronze,28564
101718,3,45,Helga Voigt,,SUI,4658.193,794.771,38000,0,0,Bot,Bot5451,314,Bronze 1,314,Bronze 1,,Silver 1,Week 5,Monday Mixer Crit,59,212,49,Bronze,28564
101718,3,DNF,Elisa Conte,AI Thunder,ITA,4205.864,0,30505.433,0,0,Bot,Bot2600,308,Bronze 1,308,Bronze 1,,Silver 1,Week 5,Monday Mixer Crit,0,212,49,Bronze,28564
101718,3,DNF,Hyunki Rim,Meisterkuhl,KOR,4265.833,0,31962.587,0,0,Bot,Bot1122,285,Bronze 1,285,Bronze 1,,Silver 1,Week 5,Monday Mixer Crit,0,212,49,Bronze,28564
101718,3,DNF,Buddy Hensley,,ENG,4325.852,0,33706.257,0,0,Bot,Bot7158,355,Bronze 1,355,Bronze 1,,Silver 1,Week 5,Monday Mixer Crit,0,212,49,Bronze,28564
101718,3,DNF,Malyna Pilc,,SLO,4385.862,0,35525,0,0,Bot,Bot7342,525,Bronze 2,525,Bronze 2,,Silver 1,Week 5,Monday Mixer Crit,0,212,49,Bronze,28564
102558,5,1,Ole Olsen,,DEN,4417.859,0,43328.937,0,0,Male,DB7D60C88A6BFB9F,100,Bronze 1,371,Bronze 1,50-54,Bronze 1,Week 5,Monday Mixer Crit,90,212,49,Bronze,23034
102558,5,2,Lee Perry,Team CLS,SCO,4435.176,17.317,43328.937,0,0,Male,C68FB7F6376C5FD4,200,Bronze 1,234,Bronze 1,45-49,Bronze 1,Week 5,Monday Mixer Crit,89,212,49,Bronze,23034
102558,5,3,Małgorzata Dąbrowska,,POL,4436.112,18.253,43328.937,0,0,Bot,Bot3389,574,Bronze 2,574,Bronze 2,,Bronze 1,Week 5,Monday Mixer Crit,88,212,49,Bronze,23034
102558,5,4,Amanda Pitblado,Titans,SCO,4436.578,18.719,43328.937,0,0,Bot,Bot7530,573,Bronze 2,573,Bronze 2,,Bronze 1,Week 5,Monday Mixer Crit,87,212,49,Bronze,23034
102558,5,5,Mara Tomić,,BIH,4437.39,19.531,43328.937,0,0,Bot,Bot5659,538,Bronze 2,538,Bronze 2,,Bronze 1,Week 5,Monday Mixer Crit,86,212,49,Bronze,23034
102558,5,6,Shun Kimura,Saint,JPN,4437.84,19.981,43328.937,0,0,Bot,Bot4232,557,Bronze 2,557,Bronze 2,,Bronze 1,Week 5,Monday Mixer Crit,85,212,49,Bronze,23034
102558,5,7,Jolanda Jansen,,NED,4438.013,20.154,43328.937,0,0,Bot,Bot9356,574,Bronze 2,574,Bronze 2,,Bronze 1,Week 5,Monday Mixer Crit,84,212,49,Bronze,23034
102558,5,8,Angela Vicente,,ESP,4459.277,41.418,43328.937,0,0,Bot,Bot6244,535,Bronze 2,535,Bronze 2,,Bronze 1,Week 5,Monday Mixer Crit,84,212,49,Bronze,23034
102558,5,9,Lene Hansen,Krowen,NOR,4467.768,49.909,43328.937,0,0,Bot,Bot3502,478,Bronze 1,478,Bronze 1,,Bronze 1,Week 5,Monday Mixer Crit,83,212,49,Bronze,23034
102558,5,10,Melody Sanford,,RSA,4467.815,49.956,43328.937,0,0,Bot,Bot8363,508,Bronze 2,508,Bronze 2,,Bronze 1,Week 5,Monday Mixer Crit,82,212,49,Bronze,23034
102558,5,11,Audrey Lefevre,,FRA,4467.929,50.07,43328.937,0,0,Bot,Bot65,540,Bronze 2,540,Bronze 2,,Bronze 1,Week 5,Monday Mixer Crit,81,212,49,Bronze,23034
102558,5,12,Mary Owusu,,GHA,4468.061,50.202,43328.937,0,0,Bot,Bot3886,552,Bronze 2,552,Bronze 2,,Bronze 1,Week 5,Monday Mixer Crit,80,212,49,Bronze,23034
102558,5,13,Helena Resende,,POR,4468.085,50.226,43328.937,0,0,Bot,Bot9372,556,Bronze 2,556,Bronze 2,,Bronze 1,Week 5,Monday Mixer Crit,79,212,49,Bronze,23034
102558,5,14,Yingtai Wan,,CHN,4473.047,55.188,43328.937,0,0,Bot,Bot691,520,Bronze 2,520,Bronze 2,,Bronze 1,Week 5,Monday Mixer Crit,78,212,49,Bronze,23034
102558,5,15,Jiaoxian Tao,Kumori,CHN,4473.248,55.389,43328.937,0,0,Bot,Bot2240,555,Bronze 2,555,Bronze 2,,Bronze 1,Week 5,Monday Mixer Crit,77,212,49,Bronze,23034
102558,5,16,Paige Daugherty,,AUS,4526.655,108.796,43328.937,0,0,Bot,Bot8597,550,Bronze 2,550,Bronze 2,,Bronze 1,Week 5,Monday Mixer Crit,76,212,49,Bronze,23034
102558,5,17,Petra Vidić,,CRO,4527.069,109.21,43328.937,0,0,Bot,Bot9479,518,Bronze 2,518,Bronze 2,,Bronze 1,Week 5,Monday Mixer Crit,75,212,49,Bronze,23034
102558,5,18,Nancy Perreault,,CAN,4542.616,124.757,43328.937,0,0,Bot,Bot284,549,Bronze 2,549,Bronze 2,,Bronze 1,Week 5,Monday Mixer Crit,74,212,49,Bronze,23034
102558,5,19,Brunella Gonzalez,Capital,ARG,4547.324,129.465,43328.937,0,0,Bot,Bot1224,521,Bronze 2,521,Bronze 2,,Bronze 1,Week 5,Monday Mixer Crit,73,212,49,Bronze,23034
102558,5,20,Eleanor Culmer,,BAH,4549.164,131.305,43328.937,0,0,Bot,Bot5475,552,Bronze 2,552,Bronze 2,,Bronze 1,Week 5,Monday Mixer Crit,72,212,49,Bronze,23034
102558,5,21,Rosa Schmitt,,GER,4549.427,131.567,43328.937,0,0,Bot,Bot6993,531,Bronze 2,531,Bronze 2,,Bronze 1,Week 5,Monday Mixer Crit,71,212,49,Bronze,23034
102558,5,22,Rosario Baez,,DOM,4549.754,131.895,43328.937,0,0,Bot,Bot4794,447,Bronze 1,447,Bronze 1,,Bronze 1,Week 5,Monday Mixer Crit,70,212,49,Bronze,23034
102558,5,23,Elizabete Gailis,,LAT,4549.792,131.933,43328.937,0,0,Bot,Bot9099,502,Bronze 2,502,Bronze 2,,Bronze 1,Week 5,Monday Mixer Crit,69,212,49,Bronze,23034
102558,5,24,Filomena Pereira,,TLS,4555.815,137.956,43328.937,0,0,Bot,Bot3745,551,Bronze 2,551,Bronze 2,,Bronze 1,Week 5,Monday Mixer Crit,69,212,49,Bronze,23034
102558,5,25,Benny Schou,,DEN,4556.578,138.719,43328.937,0,0,Bot,Bot8995,559,Bronze 2,559,Bronze 2,,Bronze 1,Week 5,Monday Mixer Crit,68,212,49,Bronze,23034
102558,5,26,Panicos Papageorgiou,,CYP,4556.7,138.841,43328.937,0,0,Bot,Bot8450,572,Bronze 2,572,Bronze 2,,Bronze 1,Week 5,Monday Mixer Crit,67,212,49,Bronze,23034
102558,5,27,Teri Morrison,AMO Solutions,ENG,4558.267,140.408,43328.937,0,0,Bot,Bot8239,496,Bronze 1,496,Bronze 1,,Bronze 1,Week 5,Monday Mixer Crit,66,212,49,Bronze,23034
102558,5,28,Yuri Pung,Capital,KOR,4558.313,140.454,43328.937,0,0,Bot,Bot9324,561,Bronze 2,561,Bronze 2,,Bronze 1,Week 5,Monday Mixer Crit,65,212,49,Bronze,23034
102558,5,29,Elsa Holmgren,,SWE,4558.55,140.691,43328.937,0,0,Bot,Bot3670,519,Bronze 2,519,Bronze 2,,Bronze 1,Week 5,Monday Mixer Crit,64,212,49,Bronze,23034
102558,5,30,Rosa Bruni,,ITA,4558.96,141.101,43328.937,0,0,Bot,Bot4678,390,Bronze 1,390,Bronze 1,,Bronze 1,Week 5,Monday Mixer Crit,63,212,49,Bronze,23034
102558,5,31,Katerina Alexandrou,,CYP,4559.194,141.334,43328.937,0,0,Bot,Bot6181,414,Bronze 1,414,Bronze 1,,Bronze 1,Week 5,Monday Mixer Crit,62,212,49,Bronze,23034
102558,5,32,Autumn Cortez,Aria Olefson,AUS,4560.635,142.776,43328.937,0,0,Bot,Bot7428,570,Bronze 2,570,Bronze 2,,Bronze 1,Week 5,Monday Mixer Crit,61,212,49,Bronze,23034
102558,5,33,Antonia Casas,Patriot,ESP,4563.948,146.089,43328.937,0,0,Bot,Bot1908,553,Bronze 2,553,Bronze 2,,Bronze 1,Week 5,Monday Mixer Crit,60,212,49,Bronze,23034
102558,5,34,Janko Abramsky,,SLO,4744.673,326.814,43328.937,0,0,Bot,Bot5091,337,Bronze 1,337,Bronze 1,,Bronze 1,Week 5,Monday Mixer Crit,59,212,49,Bronze,23034
102558,5,35,Eric Verhoeven,,NED,4835.604,417.745,43328.937,0,0,Bot,Bot8857,383,Bronze 1,383,Bronze 1,,Bronze 1,Week 5,Monday Mixer Crit,58,212,49,Bronze,23034
102558,5,36,Emma Magana,,RSA,4857.126,439.267,43328.937,0,0,Bot,Bot9481,390,Bronze 1,390,Bronze 1,,Bronze 1,Week 5,Monday Mixer Crit,57,212,49,Bronze,23034
102558,5,37,Sophia Clarke,Fiber Shot,WAL,4897.309,479.45,43328.937,0,0,Bot,Bot4316,496,Bronze 1,496,Bronze 1,,Bronze 1,Week 5,Monday Mixer Crit,56,212,49,Bronze,23034
102558,5,38,Estere Kārkliņš,,LAT,4898.211,480.351,43328.937,0,0,Bot,Bot9279,439,Bronze 1,439,Bronze 1,,Bronze 1,Week 5,Monday Mixer Crit,55,212,49,Bronze,23034
102558,5,39,Ayla Martin,,IRL,4899.011,481.152,43328.937,0,0,Bot,Bot9464,446,Bronze 1,446,Bronze 1,,Bronze 1,Week 5,Monday Mixer Crit,54,212,49,Bronze,23034
102558,5,40,Marie-Christine Gagne,True Form,CAN,4902.648,484.789,43328.937,0,0,Bot,Bot9215,368,Bronze 1,368,Bronze 1,,Bronze 1,Week 5,Monday Mixer Crit,53,212,49,Bronze,23034
102558,5,41,Laura Leclerc,,FRA,4905.501,487.642,43328.937,0,0,Bot,Bot7246,457,Bronze 1,457,Bronze 1,,Bronze 1,Week 5,Monday Mixer Crit,53,212,49,Bronze,23034
102558,5,42,Erika Kandjii,Sherpa,NAM,4906.242,488.383,43328.937,0,0,Bot,Bot9520,472,Bronze 1,472,Bronze 1,,Bronze 1,Week 5,Monday Mixer Crit,52,212,49,Bronze,23034
102558,5,43,Haewon Ye,Aguda,KOR,4906.773,488.914,43328.937,0,0,Bot,Bot6233,278,Bronze 1,278,Bronze 1,,Bronze 1,Week 5,Monday Mixer Crit,51,212,49,Bronze,23034
102558,5,44,Bianca De Haan,,NED,4911.259,493.4,43328.937,0,0,Bot,Bot3554,326,Bronze 1,326,Bronze 1,,Bronze 1,Week 5,Monday Mixer Crit,50,212,49,Bronze,23034
102558,5,DNF,Rob Dekker,Roklit,NED,4481.469,0,31472.119,0,0,Bot,Bot3512,493,Bronze 1,493,Bronze 1,,Bronze 1,Week 5,Monday Mixer Crit,0,212,49,Bronze,23034
102558,5,DNF,Germaine Faure,Systech,FRA,4541.478,0,36033.101,0,0,Bot,Bot2104,230,Bronze 1,230,Bronze 1,,Bronze 1,Week 5,Monday Mixer Crit,0,212,49,Bronze,23034
102558,5,DNF,Scarlett Duncan,,SHN,4601.464,0,37530.132,0,0,Bot,Bot6876,330,Bronze 1,330,Bronze 1,,Bronze 1,Week 5,Monday Mixer Crit,0,212,49,Bronze,23034
102558,5,DNF,Elise Morel,,FRA,4661.449,0,38397.761,0,0,Bot,Bot9084,258,Bronze 1,258,Bronze 1,,Bronze 1,Week 5,Monday Mixer Crit,0,212,49,Bronze,23034
102558,5,DNF,Ivanna Vasylenko,Eckleson,UKR,4721.455,0,40907.031,0,0,Bot,Bot4727,311,Bronze 1,311,Bronze 1,,Bronze 1,Week 5,Monday Mixer Crit,0,212,49,Bronze,23034
102557,3,1,Manuel Rademacher,True Form,GER,3969.792,0,43328.937,0,0,Bot,Bot4315,994,Silver 3,994,Silver 3,,Silver 3,Week 5,Monday Mixer Crit,147,212,49,Silver,37459
102557,3,2,Ria Koster,Monova,NED,4076.628,106.835,43328.937,0,0,Bot,Bot4119,806,Silver 2,806,Silver 2,,Silver 3,Week 5,Monday Mixer Crit,145,212,49,Silver,37459
102557,3,3,Kweku Smith,Roklit,MSR,4077.288,107.495,43328.937,0,0,Bot,Bot6712,861,Silver 2,861,Silver 2,,Silver 3,Week 5,Monday Mixer Crit,143,212,49,Silver,37459
102557,3,4,Marco Richmond,Aspire,AUS,4077.345,107.552,43328.937,0,0,Bot,Bot9729,887,Silver 2,887,Silver 2,,Silver 3,Week 5,Monday Mixer Crit,142,212,49,Silver,37459
102557,3,5,Ralph Lacroix,Fable,CAN,4082.285,112.492,43328.937,0,0,Bot,Bot4410,1007,Gold 1,1007,Gold 1,,Silver 3,Week 5,Monday Mixer Crit,140,212,49,Gold,37459
102557,3,6,Manfred Graf,,SUI,4082.519,112.726,43328.937,0,0,Bot,Bot5855,840,Silver 2,840,Silver 2,,Silver 3,Week 5,Monday Mixer Crit,139,212,49,Silver,37459
102557,3,7,Sammy Perez,Saint,RSA,4083.048,113.255,43328.937,0,0,Bot,Bot3432,850,Silver 2,850,Silver 2,,Silver 3,Week 5,Monday Mixer Crit,137,212,49,Silver,37459
102557,3,8,Carolina Cerqueira,,POR,4084.66,114.867,43328.937,0,0,Bot,Bot6392,799,Silver 1,799,Silver 1,,Silver 3,Week 5,Monday Mixer Crit,136,212,49,Silver,37459
